DBUID,num_stops
35061293001,9
35061293002,6
35061293003,14
35061293004,13
35061293005,11
35061293006,17
35061293008,14
35061293012,8
35061293013,8
35061293014,16
35061293016,7
35061293017,9
35061293020,11
35061293021,8
35061293023,9
35061293024,8
35061271003,17
35061171002,2
35061171003,1
35061171004,18
35061174002,18
35061174003,15
35061174004,21
35061175001,20
35061175002,21
35061175003,23
35061175004,16
35061175005,16
35061175006,15
35061294002,11
35061294003,6
35061294004,12
35061294007,13
35061295001,11
35061295002,8
35061295003,13
35061295004,13
35061295005,14
35061295006,13
35061295007,16
35061295008,12
35061296001,5
35061296002,7
35061296003,6
35061296004,6
35061296005,20
35061297001,12
35061297002,8
35061181004,16
35061181005,18
35061181006,17
35061181007,23
35061182003,21
35061182004,21
35061183001,16
35061183002,10
35061183003,13
35061183004,18
35061299004,10
35061299005,4
35061299006,5
35061299007,4
35061300001,6
35061301001,6
35061301002,12
35061302001,11
35061302002,9
35061303001,11
35061303002,10
35061303003,10
35061304001,2
35061304002,0
35061186006,13
35061186007,14
35061188001,8
35061188002,6
35061188003,8
35061188004,9
35061188005,9
35061189008,12
35061189010,5
35061305004,4
35061306001,6
35061306002,5
35061306003,6
35061307002,15
35061307005,14
35061307006,20
35061307009,11
35061308005,18
35061308008,13
35061308018,10
35061308019,14
35061308020,10
35061308021,10
